prod_norm_name,prod_form_norm_name,code,prod_pack_1_2,prod_pack_1_size,origin,prod_d_norm_name,const
916,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,76,5.0,10.0,1.0,125 мг,1
921,СПРЕЙ ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ ДОЗИРОВАННЫЙ,76,1.0,176.0,2.0,0.255 мг/доза,1
950,КАПСУЛЫ,76,1.0,10.0,1.0,90 мг,1
952,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,76,2.0,9.0,1.0,НЕ УКАЗАНО,1
1082,НАСТОЙКА,76,1.0,25.0,1.0,НЕ УКАЗАНО,1
1147,НАСТОЙКА,76,1.0,25.0,1.0,НЕ УКАЗАНО,1
1165,ТАБЛЕТКИ,76,1.0,20.0,1.0,25 мг,1
1316,ПАСТА ДЛЯ ПРИЕМА ВНУТРЬ,76,1.0,225.0,1.0,НЕ УКАЗАНО,1
1887,РАСТВОР ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ,76,1.0,150.0,1.0,0.01 %,1
1903,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,76,2.0,12.0,2.0,НЕ УКАЗАНО,1
2,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,2.0,0.025 %,1
4,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,10.0,1.0,1 %,1
4,ТАБЛЕТКИ,77,1.0,100.0,2.0,10 мг,1
8,КАПЛИ ГЛАЗНЫЕ,77,1.0,10.0,2.0,0.5 %,1
9,КАПЛИ ГЛАЗНЫЕ,77,5.0,0.5,1.0,20 %,1
10,КАПЛИ ГЛАЗНЫЕ,77,1.0,5.0,1.0,0.25 %,1
11,КАПЛИ ГЛАЗНЫЕ,77,1.0,5.0,1.0,1 %,1
12,КАПЛИ ГЛАЗНЫЕ,77,1.0,10.0,1.0,40 мг/мл,1
12,ТАБЛЕТКИ,77,3.0,20.0,1.0,500 мг,1
12,ТАБЛЕТКИ,77,60.0,10.0,1.0,250 мг,1
21,РАСТВОР ДЛЯ ИНФУЗИЙ,77,1.0,50.0,2.0,20 %,1
21,РАСТВОР ДЛЯ ИНФУЗИЙ,77,1.0,100.0,1.0,10 %,1
21,РАСТВОР ДЛЯ ИНФУЗИЙ,77,1.0,100.0,1.0,20 %,1
21,РАСТВОР ДЛЯ ИНФУЗИЙ,77,1.0,100.0,2.0,20 %,1
22,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,1.5,1.0,100 мг/мл,1
23,ЛИОФИЛИЗАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,1.0,0.3,2.0,300 мкг,1
25,КАПСУЛЫ,77,10.0,10.0,2.0,300 мг,1
25,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,10.0,10.0,2.0,600 мг,1
26,ТАБЛЕТКИ,77,3.0,10.0,1.0,4 мг,1
26,ТАБЛЕТКИ,77,3.0,10.0,2.0,4 мг,1
27,ТАБЛЕТКИ,77,1.0,20.0,1.0,10 мг,1
28,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,100 мг,1
28,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,50 мг,1
30,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,10 мг,1
32,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,15.0,2.0,0.1 %,1
32,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,2.0,0.1 %,1
33,ГЕЛЬ ВАГИНАЛЬНЫЙ,77,1.0,30.0,2.0,1 %,1
33,ТАБЛЕТКИ,77,2.0,10.0,1.0,250 мг,1
35,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,30.0,2.0,0.5 %,1
37,ШАМПУНЬ,77,1.0,60.0,2.0,0.05 %,1
39,КАПСУЛЫ,77,4.0,15.0,2.0,320 мг,1
43,ТАБЛЕТКИ,77,5.0,10.0,1.0,40 мг,1
46,ПЛАСТЫРЬ ТРАНСДЕРМАЛЬНЫЙ,77,7.0,1.0,2.0,15 мг/16 ч,1
46,СПРЕЙ ДЛЯ СЛИЗИСТОЙ ОБОЛОЧКИ ПОЛОСТИ РТА ДОЗИРОВАННЫЙ [ФРУКТОВО-МЯТНЫЙ],77,1.0,150.0,2.0,1 мг/доза,1
46,СПРЕЙ ДЛЯ СЛИЗИСТОЙ ОБОЛОЧКИ ПОЛОСТИ РТА ДОЗИРОВАННЫЙ [ФРУКТОВО-МЯТНЫЙ],77,2.0,150.0,2.0,1 мг/доза,1
48,КАПЛИ ГЛАЗНЫЕ,77,1.0,10.0,2.0,0.05 %,1
48,КАПЛИ ГЛАЗНЫЕ,77,10.0,0.5,2.0,0.5 мг/мл,1
50,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ,77,1.0,10.0,1.0,10 мг,1
51,КАПЛИ ГЛАЗНЫЕ,77,1.0,4.0,2.0,0.05 %,1
52,РАСТВОР ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ,77,1.0,200.0,1.0,0.1 %,1
53,ТАБЛЕТКИ,77,1.0,10.0,1.0,2 мг,1
54,СУППОЗИТОРИИ ВАГИНАЛЬНЫЕ,77,1.0,5.0,2.0,400 мг,1
54,СУППОЗИТОРИИ ВАГИНАЛЬНЫЕ,77,2.0,5.0,1.0,400 мг,1
55,ТАБЛЕТКИ,77,1.0,10.0,1.0,250 мг,1
55,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,2.0,275 мг,1
55,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,10.0,2.0,275 мг,1
55,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,10.0,2.0,550 мг,1
56,ТАБЛЕТКИ,77,1.0,4.0,2.0,НЕ УКАЗАНО,1
57,КАПСУЛЫ,77,4.0,10.0,2.0,120 мг,1
58,СПРЕЙ НАЗАЛЬНЫЙ,77,1.0,15.0,2.0,0.05 %,1
58,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,77,1.0,10.0,2.0,35 мкг/доза,1
59,ПЕНА ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,60.0,2.0,5 %,1
59,ПЕНА ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,3.0,60.0,2.0,5 %,1
59,СПРЕЙ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,60.0,1.0,2 %,1
59,СПРЕЙ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,60.0,2.0,2 %,1
59,СПРЕЙ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,60.0,2.0,5 %,1
59,СПРЕЙ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,2.0,60.0,2.0,5 %,1
59,СПРЕЙ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,3.0,60.0,2.0,5 %,1
61,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,2.0,1.0,100 мг/мл,1
61,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО И ВНУТРИСУСТАВНОГО ВВЕДЕНИЯ,77,25.0,2.0,1.0,100 мг/мл,1
65,КАПСУЛЫ,77,2.0,15.0,1.0,40 мг,1
65,КАПСУЛЫ,77,4.0,15.0,1.0,40 мг,1
65,КАПСУЛЫ,77,6.0,10.0,2.0,120 мг,1
65,КАПСУЛЫ,77,6.0,10.0,2.0,40 мг,1
65,КАПСУЛЫ,77,6.0,10.0,2.0,80 мг,1
66,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,10.0,3.76,1.0,3 г,1
67,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,77,15.0,14.0,1.0,12 г,1
72,ТАБЛЕТКИ,77,3.0,10.0,1.0,200 мг,1
74,ТАБЛЕТКИ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ,77,3.0,10.0,2.0,10 мг,1
75,ГРАНУЛЫ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,30.0,0.25,2.0,250 мг,1
75,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,100.0,2.0,300 мг/мл,1
75,ТАБЛЕТКИ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,2.0,50.0,2.0,300 мг,1
75,ТАБЛЕТКИ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,50.0,2.0,300 мг,1
76,КАПСУЛЫ,77,2.0,15.0,2.0,50 мг,1
77,КАПСУЛЫ,77,3.0,10.0,1.0,100 мг,1
77,КАПСУЛЫ,77,3.0,10.0,1.0,200 мг,1
77,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,90.0,1.0,200 мг/5 мл,1
78,КАПЛИ ГЛАЗНЫЕ,77,1.0,5.0,1.0,0.5 %,1
78,КАПЛИ ГЛАЗНЫЕ,77,1.0,5.0,2.0,0.25 %,1
81,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,1.0,75 мг,1
81,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,12.0,7.0,1.0,75 мг,1
81,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,30.0,10.0,2.0,75 мг,1
81,"ТАБЛЕТКИ, ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ",77,2.0,14.0,1.0,75 мг,1
82,РАСТВОР ДЛЯ ИНФУЗИЙ,77,1.0,100.0,2.0,5 мг/мл,1
82,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,7.0,2.0,500 мг,1
82,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,10.0,1.0,500 мг,1
82,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,5.0,1.0,250 мг,1
82,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,5.0,5.0,2.0,500 мг,1
83,ТАБЛЕТКИ,77,3.0,10.0,1.0,5 мг,1
83,ТАБЛЕТКИ,77,3.0,10.0,2.0,10 мг,1
83,ТАБЛЕТКИ,77,3.0,10.0,2.0,2.5 мг,1
83,ТАБЛЕТКИ,77,3.0,10.0,2.0,5 мг,1
83,ТАБЛЕТКИ,77,4.0,7.0,2.0,10 мг,1
83,ТАБЛЕТКИ,77,4.0,7.0,2.0,5 мг,1
84,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,14.0,2.0,12.5 мг + 300 мг,1
85,РАСТВОР ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,125.0,2.0,4 %,1
88,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,7.0,2.0,100 мг + 75 мг,1
88,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,10.0,10.0,2.0,100 мг + 75 мг,1
89,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,2.0,1.0,20 мг/мл,1
89,ТАБЛЕТКИ,77,1.0,24.0,2.0,40 мг,1
89,ТАБЛЕТКИ,77,5.0,10.0,1.0,40 мг,1
90,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,14.0,2.0,300 мг,1
91,ТАБЛЕТКИ,77,1.0,30.0,1.0,2 мг,1
91,ТАБЛЕТКИ,77,1.0,30.0,2.0,1 мг,1
91,ТАБЛЕТКИ,77,2.0,15.0,2.0,3 мг,1
91,ТАБЛЕТКИ,77,2.0,15.0,2.0,4 мг,1
91,ТАБЛЕТКИ,77,6.0,15.0,2.0,4 мг,1
95,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,77,10.0,2.0,1.0,10 мг/мл,1
96,КОНЦЕНТРАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ИНФУЗИЙ,77,10.0,5.0,1.0,20 мг/мл,1
96,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,6.0,10.0,1.0,100 мг,1
96,ТАБЛЕТКИ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,10.0,2.0,600 мг,1
98,СИРОП,77,1.0,200.0,2.0,125 мг/5 мл,1
98,СИРОП,77,1.0,200.0,2.0,250 мг/5 мл,1
104,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ,77,1.0,10.0,2.0,НЕ УКАЗАНО,1
105,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,200 мг,1
110,ЭЛИКСИР,77,1.0,130.0,2.0,НЕ УКАЗАНО,1
111,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,2.0,5.0,2.0,10 мг,1
112,КАПСУЛЫ,77,2.0,10.0,1.0,10 мг,1
113,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,77,1.0,30.0,1.0,5 мг,1
115,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,30.0,1.0,7.5 мг/мл,1
116,РАСТВОР ДЛЯ ПРИЕМА ВНУТРЬ И ИНГАЛЯЦИЙ,77,1.0,100.0,1.0,7.5 мг/мл,1
123,КАПСУЛЫ,77,1.0,30.0,2.0,100 мг,1
123,КАПСУЛЫ,77,2.0,10.0,1.0,100 мг,1
123,РАСТВОР ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,20.0,1.0,100 мг/мл,1
123,РАСТВОР ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,50.0,1.0,100 мг/мл,1
123,РАСТВОР ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,50.0,1.0,300 мг/мл,1
124,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,15.0,1.0,100 мг,1
124,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,30.0,1.0,100 мг,1
124,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,100 мг,1
124,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,9.0,10.0,1.0,100 мг,1
125,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,21.0,2.0,3 мг + 0.03 мг,1
125,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ [НАБОР],77,3.0,28.0,2.0,3 мг + 0.02 мг,1
126,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,1.0,21.0,2.0,75 мкг + 20 мкг,1
127,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,3.0,21.0,2.0,2 мг + 0.03 мг,1
127,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,21.0,2.0,2 мг + 0.03 мг,1
127,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,21.0,2.0,2 мг + 0.03 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,50.0,1.0,5 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,10 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,4.0,15.0,1.0,10 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,6.0,10.0,2.0,10 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,6.0,10.0,2.0,5 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,10.0,10.0,1.0,2.5 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,10.0,10.0,1.0,5 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,10.0,10.0,2.0,5 мг,1
129,"ТАБЛЕТКИ, ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ",77,3.0,10.0,1.0,10 мг,1
129,"ТАБЛЕТКИ, ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ",77,3.0,10.0,1.0,5 мг,1
129,"ТАБЛЕТКИ, ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ",77,5.0,10.0,1.0,5 мг,1
130,КАПСУЛЫ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,1.0,10.0,1.0,0.4 мг,1
130,КАПСУЛЫ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,3.0,10.0,2.0,0.4 мг,1
130,КАПСУЛЫ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,77,9.0,10.0,2.0,0.4 мг,1
130,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,0.4 мг,1
131,ТАБЛЕТКИ,77,2.0,14.0,2.0,20 мг,1
131,ТАБЛЕТКИ,77,3.0,10.0,2.0,80 мг,1
131,ТАБЛЕТКИ,77,9.0,10.0,2.0,40 мг,1
131,ТАБЛЕТКИ,77,12.0,7.0,2.0,40 мг,1
131,ТАБЛЕТКИ,77,12.0,7.0,2.0,80 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,30.0,1.0,80 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,15.0,1.0,20 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,30 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,30.0,1.0,10 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,6.0,10.0,1.0,10 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,9.0,10.0,2.0,40 мг,1
132,"ТАБЛЕТКИ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",77,3.0,10.0,1.0,20 мг,1
132,"ТАБЛЕТКИ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",77,3.0,10.0,1.0,40 мг,1
133,КАПСУЛЫ,77,2.0,12.0,2.0,50 мг,1
136,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,10.0,0.765,2.0,250 мг,1
137,КАПЛИ УШНЫЕ,77,1.0,15.0,1.0,1 % + 4 %,1
138,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,2.0,5.0,1.0,50 мг,1
138,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,200.0,1.0,120 мг/5 мл,1
138,ТАБЛЕТКИ,77,3.0,10.0,1.0,500 мг,1
139,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,77,8.0,3.0,2.0,0.280 г+0.010 г+0.100 г,1
139,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,77,10.0,3.0,2.0,НЕ УКАЗАНО,1
140,ТАБЛЕТКИ,77,3.0,10.0,1.0,500 мг,1
140,ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,30.0,1.0,100 мг,1
144,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,2.0,10.0,2.0,200 мг,1
144,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,4.0,15.0,2.0,200 мг,1
145,ТАБЛЕТКИ,77,3.0,10.0,2.0,2.5 мг,1
145,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,30.0,1.0,2.5 мг,1
146,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,30.0,2.0,10 мг + 10 мг,1
146,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,30.0,2.0,5 мг + 10 мг,1
149,ТАБЛЕТКИ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,15.0,2.0,5 мг + 1.5 мг,1
153,СУППОЗИТОРИИ ВАГИНАЛЬНЫЕ,77,2.0,5.0,1.0,18.9 мг,1
158,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,10.0,2.0,200 мг/5 мл,1
158,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,16.74,2.0,200 мг/5 мл,1
158,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,20.925,2.0,100 мг/5 мл,1
158,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,35.573,2.0,200 мг/5 мл,1
158,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,77,1.0,3.0,1.0,500 мг,1
158,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,6.0,1.0,125 мг,1
158,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,6.0,1.0,250 мг,1
158,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,6.0,2.0,125 мг,1
162,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,77,1.0,100.0,2.0,5 %,1
162,КАПСУЛЫ,77,1.0,10.0,2.0,200 мг,1
162,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,77,2.0,5.0,1.0,60 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,77,2.0,10.0,1.0,200 мг,1
164,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,77,1.0,20.0,1.0,10 мг/мл,1
164,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,20.0,2.0,10 мг,1
165,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,10 мг + 100 мг,1
165,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,5 мг + 100 мг,1
165,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,2.0,5 мг + 50 мг,1
165,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,9.0,10.0,1.0,10 мг + 100 мг,1
165,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,9.0,10.0,1.0,5 мг + 100 мг,1
165,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,9.0,10.0,1.0,5 мг + 50 мг,1
168,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,1.0,30.0,1.0,12.5 мг + 50 мг,1
168,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,2.0,15.0,2.0,12.5 мг + 100 мг,1
168,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,10.0,1.0,25 мг + 100 мг,1
168,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,9.0,10.0,1.0,25 мг + 100 мг,1
173,ТАБЛЕТКИ,77,3.0,20.0,1.0,500 мг,1
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,77,3.0,20.0,2.0,500 мг,1
